Date,Sun_Alt,Deviation_From_Ideal,Regulus_Alt,Is_Visible,Visibility_Delta_Sec,Moon_Alt,Moon_Illum_%,Venus_Az,Venus_Alt,Mars_Az,Mars_Alt,Jupiter_Az,Jupiter_Alt,Neptune_Az,Neptune_Alt,Saturn_Az,Saturn_Alt,Mercury_Az,Mercury_Alt,Uranus_Az,Uranus_Alt,Pluto_Az,Pluto_Alt,Sirius_Az,Sirius_Alt,Vega_Az,Vega_Alt,Mars_Delta_Sec
2025-03-07,-7.1562,0.6562,24.2869,True,0.0000,84.3254,61.0112,273.6596,16.3407,94.4984,66.6063,236.8585,76.3875,265.7121,4.5794,265.9519,-3.2426,267.9883,11.1482,256.0415,58.5832,270.4395,-51.5137,157.4389,40.2355,347.0632,-19.6819,1079.6096
2025-03-08,-6.1652,0.3348,24.2866,True,0.0000,70.9423,71.1402,273.8161,16.0993,94.5178,66.4657,236.6486,76.4740,265.7075,4.6156,265.9372,-3.1202,268.1060,12.1441,256.0284,58.6134,270.4309,-51.4894,157.4385,40.2354,347.0628,-19.6819,1084.2839
2025-03-09,-5.1749,1.3251,24.2862,True,0.0000,57.7409,80.1171,273.9668,15.8173,94.5328,66.3153,236.4301,76.5625,265.7029,4.6520,265.9224,-2.9978,268.2332,13.0157,256.0149,58.6442,270.4224,-51.4653,157.4382,40.2353,347.0624,-19.6818,1087.8788
2025-03-10,-4.1851,2.3149,24.2859,True,0.0000,44.7907,87.6383,274.1107,15.4954,94.5434,66.1553,236.2025,76.6530,265.6983,4.6884,265.9076,-2.8753,268.3680,13.7561,256.0011,58.6757,270.4139,-51.4416,157.4378,40.2352,347.0620,-19.6817,1090.4212
2025-03-11,-3.1959,3.3041,24.2856,True,0.0000,32.0809,93.4820,274.2470,15.1349,94.5497,65.9859,235.9658,76.7456,265.6937,4.7249,265.8927,-2.7528,268.5082,14.3595,255.9870,58.7080,270.4054,-51.4183,157.4374,40.2351,347.0615,-19.6817,1091.9398
2025-09-20,-2.8708,3.6292,24.2905,True,0.0000,15.6543,2.8557,89.3870,23.7785,82.9907,-33.7185,100.6128,62.7908,265.3978,6.2268,264.5362,3.9114,85.4181,-8.3233,251.8591,65.8890,270.0622,-53.1055,157.4345,40.2410,347.0599,-19.6705,-1682.2204
2025-09-21,-3.8395,2.6605,24.2901,True,0.0000,3.2048,0.4676,89.1915,22.5742,82.8904,-34.3820,100.5290,62.6511,265.4008,6.2002,264.5446,3.8375,85.3023,-10.0671,251.8672,65.8778,270.0641,-53.1157,157.4339,40.2409,347.0597,-19.6705,-1706.3134
2025-09-22,-4.8088,1.6912,24.2897,True,0.0000,-9.3950,0.1102,88.9999,21.3690,82.7881,-35.0464,100.4471,62.5134,265.4037,6.1736,264.5530,3.7637,85.1900,-11.7947,251.8759,65.8659,270.0659,-53.1254,157.4333,40.2407,347.0594,-19.6704,-1730.8446
2025-09-23,-5.7785,0.7215,24.2893,True,0.0000,-21.5469,1.6989,88.8119,20.1629,82.6840,-35.7118,100.3670,62.3776,265.4067,6.1469,264.5615,3.6901,85.0808,-13.5062,251.8851,65.8532,270.0677,-53.1347,157.4327,40.2405,347.0592,-19.6703,-1755.8311
2025-09-24,-6.7488,0.2488,24.2889,True,0.0000,-33.4976,5.0857,88.6273,18.9560,82.5780,-36.3781,100.2888,62.2438,265.4097,6.1203,264.5701,3.6166,84.9744,-15.2019,251.8948,65.8397,270.0695,-53.1436,157.4321,40.2404,347.0590,-19.6703,-1781.2912
2025-09-25,-7.7195,1.2195,24.2885,True,0.0000,-45.2816,10.0797,88.4457,17.7484,82.4698,-37.0454,100.2124,62.1121,265.4127,6.0937,264.5788,3.5432,84.8704,-16.8818,251.9052,65.8255,270.0713,-53.1521,157.4315,40.2402,347.0588,-19.6702,-1807.2437
2025-09-26,-8.6907,2.1907,24.2881,True,0.0000,-56.9444,16.4659,88.2670,16.5402,82.3595,-37.7136,100.1378,61.9825,265.4157,6.0671,264.5875,3.4702,84.7684,-18.5463,251.9160,65.8105,270.0730,-53.1602,157.4309,40.2400,347.0585,-19.6701,-1833.7089
2025-09-27,-9.6624,3.1624,24.2877,True,0.0000,-68.5400,24.0191,88.0910,15.3315,82.2470,-38.3827,100.0650,61.8550,265.4187,6.0405,264.5963,3.3974,84.6682,-20.1956,251.9274,65.7948,270.0746,-53.1678,157.4303,40.2398,347.0583,-19.6700,-1860.7082
2025-09-28,-10.6345,4.1345,24.2872,True,0.0000,-80.1086,32.5106,87.9174,14.1225,82.1322,-39.0527,99.9939,61.7296,265.4218,6.0140,264.6052,3.3250,84.5693,-21.8299,251.9394,65.7784,270.0762,-53.1750,157.4297,40.2396,347.0581,-19.6700,-1888.2639
2025-09-29,-11.6071,5.1071,24.2868,True,0.0000,-87.6128,41.7059,87.7461,12.9134,82.0150,-39.7236,99.9245,61.6064,265.4249,5.9875,264.6141,3.2529,84.4715,-23.4494,251.9519,65.7612,270.0778,-53.1817,157.4292,40.2394,347.0579,-19.6699,-1916.4001
2025-09-30,-12.5765,6.0765,24.2900,True,0.0000,-76.1152,51.3539,87.5790,11.7080,81.8978,-40.3918,99.8600,61.4890,265.4300,5.9576,264.6251,3.1778,84.3767,-25.0509,251.9695,65.7399,270.0813,-53.1916,157.4335,40.2407,347.0610,-19.6707,-1944.5375
2025-10-01,-13.5499,7.0499,24.2896,True,0.0000,-63.9915,61.1698,87.4117,10.4996,81.7754,-41.0645,99.7940,61.3702,265.4331,5.9313,264.6341,3.1066,84.2802,-26.6417,251.9831,65.7213,270.0828,-53.1975,157.4329,40.2405,347.0608,-19.6706,-1973.9088
2025-10-02,-14.5237,8.0237,24.2892,True,0.0000,-51.4953,70.8140,87.2462,9.2921,81.6502,-41.7380,99.7295,61.2537,265.4362,5.9051,264.6431,3.0359,84.1839,-28.2184,251.9972,65.7020,270.0841,-53.2029,157.4323,40.2403,347.0606,-19.6706,-2003.9419
2025-10-03,-15.4979,8.9979,24.2887,True,0.0000,-38.5674,79.8743,87.0822,8.0863,81.5222,-42.4124,99.6667,61.1394,265.4393,5.8789,264.6522,2.9657,84.0874,-29.7812,252.0117,65.6820,270.0854,-53.2078,157.4317,40.2402,347.0604,-19.6705,-2034.6674
2025-10-04,-16.4726,9.9726,24.2883,True,0.0000,-25.1579,87.8596,86.9197,6.8833,81.3912,-43.0876,99.6055,61.0275,265.4423,5.8529,264.6612,2.8961,83.9905,-31.3302,252.0268,65.6613,270.0866,-53.2123,157.4311,40.2400,347.0601,-19.6705,-2066.1176
2025-10-05,-17.4477,10.9477,24.2879,True,0.0000,-11.2485,94.2206,86.7584,5.6848,81.2570,-43.7637,99.5459,60.9180,265.4454,5.8270,264.6703,2.8271,83.8930,-32.8656,252.0423,65.6399,270.0878,-53.2164,157.4305,40.2398,347.0599,-19.6705,-2098.3271
2025-10-06,-18.4232,11.9232,24.2875,True,0.0000,3.3516,98.4066,86.5982,4.4938,81.1195,-44.4406,99.4879,60.8108,265.4484,5.8012,264.6794,2.7588,83.7943,-34.3875,252.0583,65.6179,270.0889,-53.2200,157.4299,40.2396,347.0597,-19.6704,-2131.3317
2025-10-07,-19.3991,12.8991,24.2870,True,0.0000,17.9653,99.9579,86.4389,3.3153,80.9785,-45.1183,99.4315,60.7060,265.4515,5.7755,264.6885,2.6911,83.6943,-35.8958,252.0747,65.5951,270.0899,-53.2232,157.4293,40.2395,347.0594,-19.6703,-2165.1693
2025-10-08,-20.3756,13.8756,24.2866,True,0.0000,32.9937,98.6126,86.2804,2.1588,80.8338,-45.7968,99.3766,60.6036,265.4545,5.7500,264.6976,2.6241,83.5926,-37.3908,252.0915,65.5718,270.0909,-53.2258,157.4287,40.2393,347.0592,-19.6703,-2199.8796
2025-10-09,-21.3525,14.8525,24.2862,True,0.0000,48.1487,94.3856,86.1226,1.0414,80.6854,-46.4762,99.3233,60.5036,265.4576,5.7247,264.7067,2.5579,83.4887,-38.8722,252.1088,65.5477,270.0918,-53.2281,157.4281,40.2391,347.0590,-19.6702,-2235.5045
2025-10-10,-22.3263,15.8263,24.2893,True,0.0000,63.2461,87.5821,85.9674,-0.0075,80.5357,-47.1528,99.2746,60.4098,265.4628,5.6959,264.7179,2.4891,83.3848,-40.3365,252.1311,65.5196,270.0948,-53.2334,157.4324,40.2402,347.0621,-19.6710,-2271.4343
2025-10-11,-23.3042,16.8042,24.2889,True,0.0000,78.1132,78.7382,85.8105,-1.7945,80.3791,-47.8338,99.2244,60.3148,265.4658,5.6709,264.7270,2.4245,83.2756,-41.7907,252.1493,65.4943,270.0956,-53.2347,157.4318,40.2400,347.0619,-19.6709,-2309.0207
2025-10-12,-24.2827,17.7827,24.2885,True,0.0000,86.8022,68.5142,85.6538,-3.0203,80.2181,-48.5157,99.1756,60.2225,265.4689,5.6461,264.7361,2.3607,83.1630,-43.2309,252.1679,65.4684,270.0964,-53.2356,157.4313,40.2398,347.0617,-19.6709,-2347.6677
2025-10-13,-25.2617,18.7617,24.2880,True,0.0000,72.8665,57.5889,85.4971,-4.2468,80.0524,-49.1983,99.1283,60.1327,265.4719,5.6215,264.7452,2.2978,83.0465,-44.6569,252.1869,65.4419,270.0970,-53.2359,157.4307,40.2397,347.0615,-19.6708,-2387.4325
2025-10-14,-26.2411,19.7411,24.2876,True,0.0000,59.0428,46.5839,85.3404,-5.4740,79.8818,-49.8818,99.0824,60.0455,265.4749,5.5970,264.7542,2.2359,82.9255,-46.0684,252.2063,65.4147,270.0976,-53.2358,157.4301,40.2395,347.0612,-19.6708,-2428.3765
2025-10-15,-27.2211,20.7211,24.2871,True,0.0000,45.5818,36.0270,85.1834,-6.7019,79.7060,-50.5661,99.0381,59.9610,265.4779,5.5728,264.7632,2.1749,82.7994,-47.4648,252.2262,65.3870,270.0980,-53.2353,157.4295,40.2393,347.0610,-19.6708,-2470.5652
2025-10-16,-28.2016,21.7016,24.2867,True,0.0000,32.4683,26.3462,85.0260,-7.9305,79.5247,-51.2511,98.9951,59.8792,265.4809,5.5488,264.7722,2.1148,82.6676,-48.8456,252.2464,65.3587,270.0984,-53.2342,157.4289,40.2391,347.0608,-19.6707,-2514.0687
2025-10-17,-29.1825,22.6825,24.2863,True,0.0000,19.6722,17.8781,84.8681,-9.1597,79.3377,-51.9369,98.9537,59.8001,265.4839,5.5250,264.7811,2.0558,82.5293,-50.2100,252.2670,65.3298,270.0988,-53.2327,157.4283,40.2389,347.0605,-19.6707,-2558.9619
2025-10-18,-30.1638,23.6638,24.2858,True,0.0000,7.1981,10.8799,84.7095,-10.3894,79.1445,-52.6234,98.9137,59.7238,265.4868,5.5015,264.7900,1.9978,82.3836,-51.5574,252.2879,65.3003,270.0990,-53.2307,157.4277,40.2387,347.0603,-19.6707,-2605.3246
2025-10-19,-31.1456,24.6456,24.2854,True,0.0000,-5.2372,5.5390,84.5500,-11.6198,78.9448,-53.3106,98.8752,59.6502,265.4897,5.4782,264.7988,1.9409,82.2298,-52.8866,252.3091,65.2703,270.0992,-53.2282,157.4271,40.2385,347.0601,-19.6707,-2653.2421
2025-10-20,-32.1278,25.6278,24.2849,True,0.0000,-17.3565,1.9779,84.3895,-12.8506,78.7383,-53.9986,98.8381,59.5795,265.4926,5.4552,264.8076,1.8851,82.0667,-54.1966,252.3307,65.2398,270.0993,-53.2253,157.4266,40.2383,347.0598,-19.6706,-2702.8065
2025-10-21,-33.1067,26.6067,24.2881,True,0.0000,-29.3042,0.2572,84.2300,-14.0784,78.5276,-54.6836,98.8055,59.5152,265.4976,5.4290,264.8183,1.8271,81.8960,-55.4826,252.3571,65.2052,270.1014,-53.2255,157.4309,40.2395,347.0629,-19.6714,-2753.3718
2025-10-22,-34.0896,27.5896,24.2877,True,0.0000,-41.1147,0.3786,84.0670,-15.3102,78.3062,-55.3728,98.7713,59.4501,265.5005,5.4065,264.8270,1.7736,81.7110,-56.7500,252.3793,65.1737,270.1013,-53.2216,157.4303,40.2393,347.0627,-19.6714,-2806.5222
2025-10-23,-35.0728,28.5728,24.2872,True,0.0000,-52.8135,2.2897,83.9025,-16.5425,78.0765,-56.0626,98.7386,59.3880,265.5033,5.3844,264.8356,1.7213,81.5131,-57.9937,252.4018,65.1416,270.1012,-53.2172,157.4297,40.2391,347.0625,-19.6713,-2861.6391
2025-10-24,-36.0562,29.5562,24.2868,True,0.0000,-64.4315,5.8925,83.7362,-17.7751,77.8381,-56.7530,98.7072,59.3287,265.5062,5.3625,264.8441,1.6702,81.3008,-59.2115,252.4246,65.1090,270.1010,-53.2124,157.4292,40.2389,347.0622,-19.6713,-2918.8472
2025-10-25,-37.0399,30.5399,24.2863,True,0.0000,-75.9936,11.0527,83.5680,-19.0082,77.5905,-57.4439,98.6773,59.2725,265.5090,5.3410,264.8525,1.6204,81.0724,-60.4012,252.4477,65.0760,270.1007,-53.2070,157.4286,40.2387,347.0620,-19.6712,-2978.2820
2025-10-26,-38.0239,31.5239,24.2859,True,0.0000,-87.2279,17.6091,83.3977,-20.2416,77.3330,-58.1353,98.6487,59.2191,265.5118,5.3198,264.8608,1.5718,80.8262,-61.5600,252.4710,65.0425,270.1003,-53.2012,157.4280,40.2385,347.0618,-19.6712,-3040.0914
2025-10-27,-39.0080,32.5080,24.2854,True,0.0000,-80.4699,25.3790,83.2250,-21.4753,77.0648,-58.8271,98.6216,59.1688,265.5145,5.2989,264.8691,1.5245,80.5604,-62.6850,252.4947,65.0086,270.0999,-53.1949,157.4274,40.2383,347.0615,-19.6712,-3104.4364
2025-10-28,-39.9922,33.4922,24.2849,True,0.0000,-68.6836,34.1587,83.0498,-22.7094,76.7854,-59.5193,98.5958,59.1215,265.5172,5.2783,264.8772,1.4785,80.2730,-63.7728,252.5185,64.9743,270.0993,-53.1882,157.4269,40.2381,347.0613,-19.6712,-3171.4930
2025-10-29,-40.9766,34.4766,24.2845,True,0.0000,-56.6138,43.7155,82.8717,-23.9437,76.4939,-60.2119,98.5714,59.0771,265.5199,5.2581,264.8853,1.4338,79.9622,-64.8193,252.5426,64.9395,270.0986,-53.1809,157.4263,40.2379,347.0611,-19.6711,-3241.4539
2025-10-30,-41.9611,35.4611,24.2840,True,0.0000,-44.2151,53.7722,82.6906,-25.1782,76.1895,-60.9047,98.5484,59.0359,265.5226,5.2383,264.8932,1.3904,79.6261,-65.8200,252.5670,64.9044,270.0979,-53.1732,157.4257,40.2377,347.0608,-19.6711,-3314.5304
2025-10-31,-42.9421,36.4421,24.2872,True,0.0000,-31.4141,63.9858,82.5085,-26.4094,75.8747,-61.5943,98.5298,59.0012,265.5273,5.2153,264.9032,1.3452,79.2667,-66.7664,252.5959,64.8654,270.0991,-53.1687,157.4301,40.2389,347.0639,-19.6719,-3390.0625
2025-11-01,-43.9267,37.4267,24.2867,True,0.0000,-18.1334,73.9246,82.3205,-27.6443,75.5414,-62.2876,98.5096,58.9661,265.5299,5.1962,264.9109,1.3046,78.8757,-67.6599,252.6206,64.8295,270.0982,-53.1600,157.4295,40.2387,347.0637,-19.6719,-3470.0688
2025-11-02,-44.9112,38.4112,24.2863,True,0.0000,-4.3282,83.0577,82.1285,-28.8795,75.1918,-62.9810,98.4907,58.9341,265.5324,5.1774,264.9185,1.2653,78.4561,-68.4903,252.6454,64.7933,270.0971,-53.1509,157.4289,40.2385,347.0634,-19.6719,-3553.9580
2025-11-03,-45.8958,39.3958,24.2858,True,0.0000,10.0978,90.7701,81.9323,-30.1147,74.8248,-63.6744,98.4732,58.9051,265.5349,5.1591,264.9260,1.2274,78.0083,-69.2506,252.6704,64.7567,270.0960,-53.1414,157.4283,40.2383,347.0631,-19.6719,-3642.0402
2025-11-04,-46.8803,40.3803,24.2854,True,0.0000,24.8743,96.4217,81.7314,-31.3501,74.4389,-64.3677,98.4571,58.8793,265.5374,5.1411,264.9333,1.1910,77.5343,-69.9327,252.6956,64.7199,270.0949,-53.1314,157.4278,40.2380,347.0629,-19.6719,-3734.6584
2025-11-05,-47.8647,41.3647,24.2849,True,0.0000,40.0698,99.4523,81.5256,-32.5856,74.0325,-65.0610,98.4424,58.8566,265.5398,5.1235,264.9406,1.1559,77.0376,-70.5279,252.7208,64.6827,270.0936,-53.1209,157.4272,40.2378,347.0626,-19.6718,-3832.1924
2025-11-06,-48.8490,42.3490,24.2844,True,0.0000,55.4891,99.5093,81.3144,-33.8212,73.6039,-65.7540,98.4291,58.8370,265.5422,5.1064,264.9477,1.1223,76.5240,-71.0265,252.7463,64.6452,270.0922,-53.1099,157.4267,40.2376,347.0624,-19.6718,-3935.0641
2025-11-07,-49.8333,43.3333,24.2840,True,0.0000,70.9161,96.5453,81.0974,-35.0568,73.1511,-66.4467,98.4172,58.8206,265.5446,5.0896,264.9547,1.0901,76.0019,-71.4181,252.7718,64.6075,270.0908,-53.0985,157.4261,40.2374,347.0621,-19.6718,-4043.7448
2025-11-08,-50.8174,44.3174,24.2835,True,0.0000,85.9234,90.8385,80.8740,-36.2925,72.6718,-67.1390,98.4066,58.8073,265.5469,5.0733,264.9616,1.0594,75.4822,-71.6920,252.7974,64.5695,270.0893,-53.0867,157.4256,40.2371,347.0619,-19.6718,-4158.7630
2025-11-09,-51.8012,45.3012,24.2830,True,0.0000,78.6483,82.9214,80.6438,-37.5281,72.1637,-67.8308,98.3974,58.7973,265.5492,5.0574,264.9683,1.0301,74.9778,-71.8369,252.8232,64.5313,270.0876,-53.0743,157.4250,40.2369,347.0617,-19.6717,-4280.7137
2025-11-10,-52.7814,46.2814,24.2862,True,0.0000,64.2125,73.4572,80.4088,-38.7602,71.6289,-68.5184,98.3926,58.7940,265.5535,5.0384,264.9770,0.9991,74.5082,-71.8381,252.8534,64.4894,270.0880,-53.0652,157.4294,40.2381,347.0648,-19.6725,-4409.0723
2025-11-11,-53.7647,47.2647,24.2857,True,0.0000,50.2173,63.1190,80.1631,-39.9957,71.0544,-69.2086,98.3861,58.7904,265.5557,5.0234,264.9834,0.9727,74.0782,-71.6922,252.8793,64.4507,270.0862,-53.0520,157.4288,40.2379,347.0645,-19.6725,-4546.9401
2025-11-12,-54.7477,48.2477,24.2852,True,0.0000,36.7040,52.5077,79.9088,-41.2312,70.4416,-69.8977,98.3810,58.7900,265.5579,5.0088,264.9896,0.9478,73.7061,-71.3864,252.9053,64.4118,270.0842,-53.0384,157.4283,40.2377,347.0643,-19.6726,-4694.0218
2025-11-13,-55.7302,49.2302,24.2848,True,0.0000,23.6434,42.1201,79.6449,-42.4664,69.7863,-70.5855,98.3773,58.7928,265.5600,4.9946,264.9957,0.9244,73.4020,-70.9138,252.9314,64.3728,270.0822,-53.0243,157.4277,40.2375,347.0640,-19.6726,-4851.2902
2025-11-13,-56.7121,50.2121,24.2843,True,0.0000,10.9986,32.3502,79.3708,-43.7014,69.0839,-71.2718,98.3751,58.7989,265.5620,4.9809,265.0017,0.9024,73.1720,-70.2711,252.9574,64.3336,270.0800,-53.0098,157.4271,40.2373,347.0637,-19.6726,-5019.8532
2025-11-14,-57.6934,51.1934,24.2839,True,0.0000,-1.4500,23.5076,79.0854,-44.9360,68.3293,-71.9562,98.3742,58.8082,265.5640,4.9677,265.0075,0.8820,73.0168,-69.4598,252.9835,64.2942,270.0778,-52.9948,157.4266,40.2371,347.0635,-19.6726,-5200.9770
2025-11-15,-58.6738,52.1738,24.2834,True,0.0000,-13.5661,15.8377,78.7877,-46.1702,67.5162,-72.6384,98.3747,58.8208,265.5659,4.9550,265.0131,0.8631,72.9319,-68.4876,253.0096,64.2548,270.0755,-52.9794,157.4260,40.2369,347.0632,-19.6725,-5396.1136
2025-11-16,-59.6533,53.1533,24.2829,True,0.0000,-25.4908,9.5381,78.4767,-47.4040,66.6378,-73.3179,98.3766,58.8366,265.5678,4.9427,265.0186,0.8457,72.9088,-67.3698,253.0356,64.2152,270.0731,-52.9636,157.4255,40.2366,347.0629,-19.6725,-5606.9354
2025-11-17,-60.6317,54.1317,24.2825,True,0.0000,-37.2770,4.7664,78.1511,-48.6372,65.6859,-73.9944,98.3799,58.8557,265.5696,4.9309,265.0238,0.8298,72.9356,-66.1296,253.0617,64.1755,270.0706,-52.9473,157.4249,40.2364,347.0626,-19.6725,-5835.3753
2025-11-18,-61.6087,55.1087,24.2820,True,0.0000,-48.9685,1.6432,77.8095,-49.8698,64.6513,-74.6673,98.3847,58.8780,265.5714,4.9196,265.0290,0.8155,72.9991,-64.7985,253.0877,64.1358,270.0680,-52.9307,157.4244,40.2362,347.0624,-19.6725,-6083.6762
2025-11-19,-62.5808,56.0808,24.2852,True,0.0000,-60.5968,0.2491,77.4533,-51.0980,63.5314,-75.3326,98.3938,58.9071,265.5753,4.9052,265.0360,0.7995,73.0902,-63.4117,253.1179,64.0925,270.0674,-52.9172,157.4288,40.2374,347.0655,-19.6733,-6352.4736
2025-11-20,-63.5546,57.0546,24.2847,True,0.0000,-72.1910,0.6221,77.0748,-52.3289,62.2974,-75.9961,98.4013,58.9359,265.5770,4.8949,265.0408,0.7882,73.1877,-62.0195,253.1439,64.0527,270.0647,-52.8997,157.4283,40.2371,347.0652,-19.6733,-6648.6347
2025-11-21,-64.5263,58.0263,24.2842,True,0.0000,-83.6802,2.7549,76.6749,-53.5587,60.9422,-76.6536,98.4102,58.9679,265.5786,4.8851,265.0454,0.7785,73.2852,-60.6638,253.1698,64.0129,270.0618,-52.8817,157.4277,40.2369,347.0649,-19.6733,-6973.8826
2025-11-22,-65.4957,58.9957,24.2837,True,0.0000,-84.1448,6.5951,76.2513,-54.7873,59.4482,-77.3040,98.4206,59.0031,265.5802,4.8758,265.0498,0.7703,73.3738,-59.3882,253.1956,63.9730,270.0589,-52.8634,157.4272,40.2367,347.0647,-19.6733,-7332.4221
2025-11-23,-66.4624,59.9624,24.2833,True,0.0000,-72.5312,12.0477,75.8015,-56.0146,57.7950,-77.9461,98.4323,59.0415,265.5817,4.8670,265.0541,0.7636,73.4463,-58.2320,253.2214,63.9332,270.0558,-52.8446,157.4267,40.2365,347.0644,-19.6733,-7729.2060
2025-11-24,-67.4260,60.9260,24.2828,True,0.0000,-60.6409,18.9776,75.3224,-57.2404,55.9580,-78.5781,98.4455,59.0830,265.5832,4.8588,265.0581,0.7585,73.4974,-57.2270,253.2471,63.8935,270.0527,-52.8255,157.4262,40.2363,347.0641,-19.6733,-8170.0732
2025-11-25,-68.3860,61.8860,24.2823,True,0.0000,-48.5315,27.2095,74.8107,-58.4644,53.9088,-79.1981,98.4600,59.1277,265.5846,4.8510,265.0620,0.7550,73.5233,-56.3963,253.2726,63.8538,270.0494,-52.8060,157.4256,40.2361,347.0638,-19.6733,-8661.8996
2025-11-26,-69.3419,62.8419,24.2819,True,0.0000,-36.1496,36.5237,74.2624,-59.6864,51.6135,-79.8038,98.4759,59.1755,265.5859,4.8438,265.0656,0.7530,73.5211,-55.7543,253.2981,63.8141,270.0460,-52.7861,157.4251,40.2358,347.0636,-19.6733,-9212.7543
2025-11-27,-70.2929,63.7929,24.2814,True,0.0000,-23.4268,46.6442,73.6729,-60.9061,49.0332,-80.3922,98.4932,59.2264,265.5872,4.8371,265.0691,0.7526,73.4889,-55.3069,253.3234,63.7746,270.0426,-52.7658,157.4246,40.2356,347.0633,-19.6733,-9832.0370
2025-11-28,-71.2382,64.7382,24.2809,True,0.0000,-10.2942,57.2202,73.0367,-62.1231,46.1227,-80.9597,98.5120,59.2803,265.5884,4.8309,265.0724,0.7537,73.4255,-55.0529,253.3486,63.7352,270.0390,-52.7451,157.4241,40.2354,347.0630,-19.6733,-10530.5542
2025-11-29,-72.1770,65.6770,24.2805,True,0.0000,3.5168,67.8061,72.3476,-63.3371,42.8314,-81.5020,98.5321,59.3373,265.5896,4.8253,265.0754,0.7564,73.3298,-54.9857,253.3736,63.6959,270.0354,-52.7240,157.4235,40.2352,347.0627,-19.6733,-11320.4524
2025-11-30,-73.1048,66.6048,24.2836,True,0.0000,17.4601,77.8503,71.6026,-64.5443,39.1267,-82.0112,98.5567,59.4009,265.5928,4.8166,265.0804,0.7574,73.2045,-55.0910,253.4026,63.6533,270.0338,-52.7062,157.4279,40.2364,347.0657,-19.6742,-12209.5915
2025-12-01,-74.0268,67.5268,24.2832,True,0.0000,32.0379,86.7079,70.7841,-65.7508,34.9112,-82.4858,98.5797,59.4638,265.5938,4.8121,265.0831,0.7632,73.0417,-55.3628,253.4273,63.6143,270.0300,-52.6844,157.4274,40.2362,347.0654,-19.6741,-13221.3135
2025-12-02,-74.9379,68.4379,24.2827,True,0.0000,47.0641,93.6977,69.8857,-66.9527,30.1546,-82.9154,98.6041,59.5297,265.5948,4.8081,265.0856,0.7706,72.8438,-55.7830,253.4518,63.5756,270.0261,-52.6623,157.4269,40.2359,347.0651,-19.6741,-14362.9045
2025-12-03,-75.8360,69.3360,24.2822,True,0.0000,62.3988,98.2049,68.8945,-68.1491,24.8225,-83.2912,98.6299,59.5984,265.5957,4.8046,265.0879,0.7795,72.6095,-56.3368,253.4761,63.5370,270.0221,-52.6398,157.4264,40.2357,347.0649,-19.6741,-15642.5932
2025-12-04,-76.7185,70.2185,24.2817,True,0.0000,77.8210,99.8098,67.7950,-69.3391,18.9113,-83.6033,98.6571,59.6700,265.5966,4.8016,265.0900,0.7899,72.3371,-57.0096,253.5002,63.4986,270.0181,-52.6170,157.4259,40.2355,347.0646,-19.6741,-17061.2885
2025-12-05,-77.5819,71.0819,24.2813,True,0.0000,86.1804,98.3906,66.5678,-70.5215,12.4643,-83.8418,98.6858,59.7444,265.5974,4.7992,265.0919,0.8019,72.0244,-57.7875,253.5241,63.4605,270.0139,-52.5938,157.4254,40.2352,347.0643,-19.6741,-18608.5566
2025-12-06,-78.4218,71.9218,24.2808,True,0.0000,71.3660,94.1504,65.1894,-71.6947,5.5857,-83.9977,98.7158,59.8216,265.5981,4.7974,265.0935,0.8155,71.6686,-58.6576,253.5478,63.4226,270.0097,-52.5703,157.4249,40.2350,347.0640,-19.6741,-20259.4376
2025-12-07,-79.2328,72.7328,24.2803,True,0.0000,56.6524,87.5534,63.6301,-72.8569,358.4410,-84.0639,98.7472,59.9015,265.5988,4.7961,265.0950,0.8306,71.2662,-59.6079,253.5713,63.3850,270.0053,-52.5464,157.4244,40.2348,347.0637,-19.6741,64425.8454
2025-12-08,-80.0077,73.5077,24.2799,True,0.0000,42.4263,79.2061,61.8526,-74.0056,351.2403,-84.0373,98.7800,59.9841,265.5994,4.7953,265.0963,0.8473,70.8127,-60.6278,253.5946,63.3477,270.0009,-52.5222,157.4239,40.2346,347.0634,-19.6742,62697.6819
2025-12-09,-80.7373,74.2373,24.2794,True,0.0000,28.7373,69.7370,59.8100,-75.1376,344.2035,-83.9187,98.8142,60.0694,265.6000,4.7951,265.0973,0.8655,70.3027,-61.7075,253.6177,63.3106,269.9963,-52.4977,157.4234,40.2344,347.0631,-19.6742,61008.8482
2025-12-10,-81.4077,74.9077,24.2826,True,0.0000,15.5822,59.7147,57.4519,-76.2458,337.5545,-83.7144,98.8528,60.1608,265.6025,4.7920,265.1003,0.8821,69.7338,-62.8351,253.6446,63.2704,269.9938,-52.4766,157.4278,40.2356,347.0662,-19.6750,59413.0736
2025-12-11,-82.0091,75.5091,24.2821,True,0.0000,3.0295,49.6130,54.6828,-77.3308,331.3617,-83.4299,98.8898,60.2512,265.6029,4.7929,265.1009,0.9035,69.0890,-64.0096,253.6671,63.2340,269.9891,-52.4514,157.4273,40.2354,347.0659,-19.6750,57926.8135
2025-12-12,-82.5217,76.0217,24.2816,True,0.0000,-9.5475,39.8107,51.4128,-78.3820,325.7331,-83.0756,98.9282,60.3442,265.6032,4.7943,265.1013,0.9264,68.3620,-65.2206,253.6893,63.1979,269.9843,-52.4260,157.4268,40.2352,347.0655,-19.6750,56575.9560
